1.22.54.70,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.24.223.242,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.27.171.34,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.27.171.46,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.27.171.154,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.28.86.66,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.28.126.90,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.28.126.94,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.28.192.130,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
1.30.20.98,known attacker,"abuseipdb.com (+blocklist.de,rutgers.edu)"
1.30.219.108,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.31.80.222,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.31.83.238,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
1.34.18.197,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
1.34.69.11,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
1.34.225.7,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster)"
1.63.226.147,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.70.15.185,known attacker,"abuseipdb.com (+dataplane.org,ip.blackhole.monster)"
1.71.253.133,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.86.225.158,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
1.116.38.108,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.116.39.242,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.116.45.166,known attacker,"abuseipdb.com (+dataplane.org,ip.blackhole.monster)"
1.116.49.3,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.116.123.246,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.116.130.193,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.116.136.219,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.116.140.209,known attacker,"abuseipdb.com (+dataplane.org,ip.blackhole.monster)"
1.116.150.173,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
1.116.159.55,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,rutgers.edu)"
1.116.182.250,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.116.220.166,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.116.249.188,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.117.0.124,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.34.174,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster)"
1.117.61.24,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.117.87.68,known attacker,"abuseipdb.com (+dataplane.org,ip.blackhole.monster)"
1.117.87.94,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.91.234,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,ip.blackhole.monster)"
1.117.94.209,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.96.80,known attacker,"abuseipdb.com (+dataplane.org,greensnow.co)"
1.117.107.83,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,ip.blackhole.monster)"
1.117.107.241,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster,rutgers.edu)"
1.117.113.235,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
1.117.116.172,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.140.148,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.117.142.123,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.144.153,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
1.117.145.156,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.146.208,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.153.134,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,rutgers.edu)"
1.117.155.76,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,ip.blackhole.monster)"
1.117.174.124,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.181.161,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.117.182.101,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.195.106,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,ip.blackhole.monster)"
1.117.207.47,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.117.233.118,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.117.239.152,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co,rutgers.edu)"
1.157.109.217,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.164.97.240,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.164.121.130,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
1.179.202.86,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.180.169.234,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster)"
1.180.189.210,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
1.180.219.210,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.180.219.211,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.180.219.212,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.180.228.194,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.190.203.26,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster,rutgers.edu)"
1.192.219.104,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.193.163.2,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.194.228.214,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
1.197.78.123,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
1.207.250.77,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.212.197.134,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,rutgers.edu)"
1.214.128.104,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.214.214.114,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
1.215.40.195,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
1.216.217.219,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
1.224.49.19,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.226.228.82,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.227.228.136,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.234.31.58,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,rutgers.edu)"
1.234.80.51,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.234.80.73,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co,ip.blackhole.monster)"
1.235.192.131,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.235.192.214,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.235.197.58,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
1.235.222.197,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.238.106.229,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
1.241.158.70,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
1.246.28.204,known attacker,"abuseipdb.com (+dataplane.org,ip.blackhole.monster)"
1.252.63.242,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
2.37.223.58,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
